look  
fine <ARG1 <ARG1
to > >
me <<ARG2 <ARG2
. <<< <<<

Go  
ahead <ARG2 <ARG2
and > >
forward << <<
to > >
Brant <ARG2 <ARG2
if >> >>
you >ARG1 >ARG1
are > >
ready <<ARGM-ADV <<ARGM-ADV
.  

Joan  
Woodson  

08/10/2000  
08:28  
AM  

Enron  
Investment  
Partners  

Congratulations  
! < <

You >>ARG0 >>ARG0
've >> >>
all >ARGM-ADV >ARGM-ADV
won  
! < <

... >> <
Now >ARGM-TMP >ARGM-TMP
comes  
the > >
fun > >
part <ARG1 <ARG1
.... << <<

The >>ARG0 >>ARG0
following < >>ARG0
have > >
made  
a > >
team <ARG1 <ARG1
for >> >>
the >> >>
game >ARG1 >ARG1
show << <<
on > >
August <ARGM-TMP <ARGM-TMP
17th < <
!.  

Thanks  
to > >
all <ARG1 <ARG1
who >R-ARG0 >R-ARG0
volunteered << <<
. <<< <<<

You >ARG1 >ARG1
will >ARGM-MOD >ARGM-MOD
remain  
as > >
alternates <ARG3 <ARG3
. << <<

Analyst  
Team  
Participants  
:  

Analyst  
Team  
1  
:  
Coach  
:  
Lisa  
Gilette  

Kristen  
Quinn  
,  
Sarah  
Mulholland  
,  
Samuel  
Pak  
,  
Daniel  
Kang  

Analyst  
Team  
2  
:  
Coach  
:  
Doug  
Sewell  

Jeffrey  
Synder  
,  
Ryan  
Hinze  
,  
Sheetal  
Patel  
,  
Johnathan  
Anderson  

Associate  
Team  
Participants  
:  

Associate  
Team  
1  
:  
Coach  
:  
Ben  
Markey  

Mary  
John  
,  
Russell  
Dyk  
,  
Webb  
Jennings  
,  
Martin  
Gonzales  

Mixed > 
A > 
/ > 
A > 
Team <ARG1 
2 < 
: < 
Coach < 
: < 
Melanie < 
King < 
Brandon < 
Luna < 
- < 
Analyst < 
, < 
Bryan < 
Hull < 
- < 
Analyst < 
, < 
Eduardo < 
Tellechea < 
- < 
Associate < 
, < 
Milson < 
Mundim < 
- < 
Associate < 

Alternates  
:  
Heather  
Johnson  
,  
Usman  
Shaukat  
,  
Gerard  
Benitez  
,  
Matthew  
Almy  
,  
Travis  
Hanson  

WHO >ARG0 >ARG0
WANTS  
TO > >
HELP <ARG1 <ARG1
MILLIONS <ARG2 <ARG2
FOR > >
UNITED > >
WAY <ARGM-GOL <ARG2
?  

We >ARG0 >ARG0
hope  
you >ARG0 >
do <ARG1 <ARG1
! <<< <<<

How >ARGM-MNR >ARGM-MNR
to > >
Pledge  
: < <

This > >
year >ARGM-TMP >ARGM-TMP
it >> >>
is >> >>
very >ARGM-EXT >ARGM-EXT
easy <ARG2 <ARG2
to > >
make <<ARG1 <<ARG1
your >ARG0 >ARG0
contribution <ARGM-PRR <ARGM-PRR
.  

Simply >ARGM-ADV >ARGM-ADV
type  
in <ARGM-DIR <ARGM-DIR
the > >
following > >
United > >
Way > >
link <ARG1 <ARGM-GOL
, < <
http://unitedway.enron.com < <
or > >
go <<< <<<
directly <ARGM-MNR >
to > >
Internet > >
Explorer <ARG4 <ARG4
or < <
Netscape < <
and > >
type <<< <<<
in <ARGM-DIR <ARGM-DIR
unitedway.enron.com <ARG1 >
in > >
the > >
address > >
field <ARGM-LOC <ARGM-LOC
.  

Either > >
option >ARG0 >ARG0
should >ARGM-MOD >ARGM-MOD
take  
you <ARG1 <ARG1
directly <ARGM-MNR >
to > >
Enron > >
's > >
United > >
Way > >
2000 > >
Campaign > >
site <ARG3 <ARG3
.  

PLEASE >ARGM-DIS >ARGM-DIS
NOTE  
: < <
Your >ARG0 >ARG0
pledge >ARG1 >ARG1
is <<ARG1 
to > >
be > >
made <<<ARGM-LVB <<ARG2
electronically <<<<ARGM-MNR <ARGM-MNR
- <<< <<<
it >ARG0 >ARG0
only >ARGM-ADV >ARGM-ADV
takes  
minutes <ARG1 <ARG1
.  

No  
physical  
pledge  
cards  
.  

Questions  
:  <
If >> >>
you >>ARG0 >>ARG0
have >ARGM-LVB >ARGM-LVB
any > >
questions <ARGM-PRR <ARGM-PRR
regarding >> >>
the >> >>
pledging >ARG1 >ARG1
process <ARG1 <ARG1
, >> >>
please >ARGM-DIS >ARGM-DIS
contact  
Joan <ARG1 <ARG1
Woodson < <
( < <
3-5213 < <
) < <
, < <
Bert < <
Frazier < <
( < <
3-5076 < <
) < <
or < <
Kathy < <
Mayfield < <
( < <
3-3264 < <
) < <
.  <<

you >ARG0 >ARG0
know  
that >> >>
both > >
o'neal >ARG1 >ARG1
and < <
matt < <
are > >
out <<ARG1 <<ARG1
? <<< <<<

Game  
tonight  
at  
7  
,  
it >ARG1 >ARG1
's > >
time <ARG2 <ARG2
to > >
kick < <
some > >
ass <ARG1 <ARG1
.  

i >>ARG0 >>ARG0
have >> >>
not >ARGM-NEG >
gotten  
a >> >>
good >ARGM-MNR >ARGM-ADJ
response <ARG1 <ARG1
so >ARGM-ADV >ARGM-ADV
i >ARG0 >ARG0
think  
shanna >>>ARG1 >>>ARG1
and < <
i < <
are > >
going <<ARG1 <<ARG1
to > >
stay < <
in > >
town <ARG3 <ARG3
.  

the > >
weather >>>ARG1 >>>ARG1
is > >
going  
to > >
be > >
fine <ARG2 <ARG2
, << <<
hector >>ARG0 >>ARG0
was >> >>
just >ARGM-ADV >ARGM-ADV
blowing  
smoke <ARG1 <ARG1
.  

Christa  
Winfrey  

08/08/2000  
11:36  
AM  

have >> >>
you >ARG0 >ARG0
heard  
from > >
anyone <ARG2 <ARG2
? << <<

also >ARGM-DIS >
, > >
what >ARG2 >ARG2
's < <
the > >
deal <ARG1 <ARG1
with > >
the > >
weather <ARG1 <ARG2
this < >
weekend < <ARGM-TMP
? <<< <<<

is >> >>
it >ARG1 >ARG1
supposed  
to > >
be > >
storming <<ARG2 <<ARG2
? << <<

by > >
the > >
way >ARGM-DIS >ARGM-ADV
, > >
buy  
it <ARG1 <ARG1
now <ARGM-TMP <ARGM-TMP
b/c >> >>
it >>ARG1 >>ARG1
is > >
going <<ARGM-CAU <<ARGM-CAU
to > >
100 <ARG4 <ARG4
by >> >>
year >ARG1 >ARG1
end <ARGM-TMP <ARGM-TMP
.  

Your > >
father >ARG0 >ARG0
never >ARGM-NEG >ARGM-NEG
listens  
to > >
me <ARG1 <ARG1
, << <<
what >ARG1 >ARG1
can >ARGM-MOD >ARGM-MOD
I >ARG0 >ARG0
say  
?  

But >ARGM-DIS >ARGM-DIS
, >>> >>>
I >ARG1 >ARG1
'm >> >>
very >ARGM-EXT >ARGM-EXT
happy <ARG2 <ARG2
for > >
you <ARGM-GOL <<ARGM-GOL
! << <<

How >ARG2 >ARG2
are < <
you <ARG1 <ARG1
? << <<

Any  
news  
on  
Aunt  
Toni  
?  

LU  

-  
M  

Glad  
to > >
hear  
all >ARG1 >ARG1
is > >
well <<ARG1 <<ARG1
.  

I >ARG0 >ARG0
meant  
to > >
comment <ARG1 <ARG1
that >> >>
I >ARG0 >ARG0
thought <ARG1 <ARG1
the > >
people >ARG1 >ARG1
profiled < <
in > >
the > >
article <ARGM-LOC <ARGM-LOC
should >ARGM-MOD >ARGM-MOD
pull <<ARG1 <ARG1
their > >
heads <ARG1 <ARG1
out > >
of > >
their > >
self > >
important > >
asses <ARG2 <ARG2
.  

It >ARG1 >ARG1
is >> >>
n't <ARGM-NEG <ARGM-NEG
about > >
finding <ARG2 <ARG2
the > >
meaning <ARG1 <ARG1
of > >
life <ARG1 <ARG1
at > >
work <<ARGM-LOC <<ARGM-LOC
.  

It >ARG1 >ARG1
is > >
all > >
about > >
the > >
$$$ <ARG2 <ARG2
. < <

Work  
hard <ARGM-MNR <ARGM-MNR
. << <<

Make  
$$$ <ARG1 <ARG1
. << <<

Retire  
young <ARGM-TMP <ARGM-TMP
. << <<

Things >ARG1 >ARG1
with < <
me < <
are > >
great <ARG2 <ARG2
. < <

Moving  
back  <ARG2
to  <
Calgary  <
in > >
about > >
a > >
month >ARG1 <ARGM-TMP
which >R-ARG1 >ARG1
is > >
a > >
little > >
sooner <ARG2 <<ARGM-ADV
than >> >>
I >ARG0 >ARG0
thought << <<
I >>ARG0 >>ARG0
would >>ARGM-MOD >>ARGM-MOD
be > >
going <<ARG1 <<ARG1
back <ARG4 <ARG4
but  
when >ARGM-TMP >ARGM-TMP
opportunity >ARG0 >ARG0
knocks >ARGM-TMP >ARGM-TMP
you >ARG0 >ARG0
got  
ta > >
go <ARG1 <ARG1
.  

Take >ARGM-LVB >ARGM-LVB
care <ARGM-PRR <ARGM-PRR
. << <<

I >>ARG0 >>ARG0
do >> >>
n't >ARGM-NEG >ARGM-NEG
hear  
from > >
you <ARG2 <ARG2
in > >
months <ARGM-TMP <ARGM-TMP
and >>> >>>
then >ARGM-TMP >ARGM-TMP
you >ARG0 >ARG0
level  
me <ARG2 <ARG1
with > >>
such > >>
a > >>
thought > >
provoking > >
, > >>
soul > >ARG1
searching > >
article <ARG1 <<ARG2
.  

Thanks  
for > >
thinking <ARG2 <ARG2
of > >
me <ARG1 <ARG1
to > >
send < <ARG1
it <ARG1 <ARG1
to <C-ARG2 <C-ARG2
.  

I >ARG0 >ARG0
really >ARGM-EXT >ARGM-EXT
enjoyed  
reading <ARG1 <ARG1
it <ARG1 <ARG1
. <<< <<<

We >ARG1 >ARG1
certainly >ARGM-ADV >ARGM-ADV
fit  
into > >
certain > >
parts <ARG2 <ARG2
of < <
the < <
article < <
. << <<

There > >
are  
a > >
few > >
life > >
theories <ARG1 <ARG1
like < <
that < <
which >R-ARG1 >R-ARG1
working << <<
through <C-ARG1 <ARGM-DIR
.  

It >ARG1 >ARG1
s >> >>
all <ARGM-ADV <ARGM-ADV
interesting > >
stuff <ARG2 <ARG2
. < <

How >>ARGM-MNR >>ARGM-MNR
are >> >>
things >ARG1 >ARG1
going  
with > >
you <ARGM-GOL <ARGM-COM
? << <<

Are >> >>
you >ARG0 >ARG0
enjoying  
Houston <ARG1 <ARG1
? << <<

London >>ARG1 >>ARG1
has > >
been > >
great <ARG2 <ARG2
. < <

Brokering >>ARG1 >>ARG1
over > >
here <ARGM-LOC <ARGM-LOC
has > >>
been > >>
pretty > >ARGM-EXT
rewarding <ARG2 <ARG2
. < <

Traders >ARG1 >ARG1
over < <
here < <
seem  
to > >
have <C-ARG1 <C-ARG1
a > >
lot > >
more >ARGM-EXT >ARGM-EXT
respect <ARGM-PRR <ARGM-PRR
for > >
other > >
humans <ARG1 <ARG1
.  

Catriona >ARG1 >ARG1
is > >
well <ARG2 <ARG2
and > >
has > >
landed < <
herself <ARGM-REC <ARG4
a > >
pretty > >
cool > >
job <ARG1 <ARG1
in < <
PR < <
. <<< <<<

Keep  
in > >
touch <ARG2 <ARG2
, << <<

Mike  

Michael  
J.  
McDermott  
mjmcdermott@hotmail.com  

_________________________________________________________________  

Get  
your > >ARG0
FREE > >ARGM-ADJ
download <ARG1 <ARG1
of < >
MSN < >
Explorer < <ARG1
at > >
http://explorer.msn.com/intl.asp <ARG2 <<ARGM-LOC

For > >
me >ARGM-GOL >ARGM-ADV
it >ARG1 >ARG1
is >> >>
n't <ARGM-NEG <ARGM-NEG
about > >
fulfillment <ARG2 <ARG2
or > >
finding < <
my > >
life > >
's > >
purpose <ARG1 <ARG1
in >> >>
my >ARG0 >ARG0
work <ARGM-LOC <ARGM-LOC
.  

It >ARG1 >ARG1
's >> >
all <ARGM-ADV >
about > >
the > >
$$$ <ARG2 <ARG2
. < <

Work  
hard <ARGM-MNR <ARGM-MNR
and > >
retire << <<
early <ARGM-TMP <ARGM-TMP
. <<< <<<

Cheers  

Chris  

P.S. >> >>
I >>ARG1 >>ARG1
am > >
moving  
back <ARG2 <ARG2
to < <
Calgary < <
in > >
about > >
a > >
month <ARGM-TMP <ARGM-TMP
. <<< <<<

Enron >ARG0 >ARG0
continues  
to > >
feel <ARG1 <C-ARG1
free <ARG1 <ARG1
to > >
move <ARG3 <ARG2
me <ARG1 <ARG1
around <ARGM-DIR <ARGM-DIR
at > >
will <ARGM-MNR <ARGM-TMP
.  

I >>ARG0 >>ARG0
am >>> >>>
actually >ARGM-ADV >ARGM-ADV
really >ARGM-ADV >ARGM-EXT
looking  
forward < <
to > >
it <ARG1 <ARG1
. << <<<

let  
's <ARG1 <ARG1
discuss <ARG1 <ARG1
next > >
time <ARGM-TMP <ARGM-TMP
we >ARG0 >ARG0
have << <ARG1
amstel > >
lights <ARG1 <ARG1
together <ARGM-COM <ARGM-MNR
.  

Jolene  
Harvey  

05/22/2001  
09:25  
AM  

about  
our  
lifestyle  
...  

( > >
See  
attached > >
file <ARG1 <ARG1
: < <
TEXT.htm < <
) << <<

******************************** > 
NOTICE  
************************************* < <

This > >
transmittal >>ARG1 >>ARG1
and > >
/ > >
or > >
attachments < <
may >ARGM-MOD >ARGM-MOD
be >>> >>>
a >>> >>>
confidential >ARGM-ADJ >ARGM-ADJ
attorney > >
- > >
client >ARG0 >ARG0
communication <ARG2 <ARG2
or >>> >>>
may >ARGM-MOD >ARGM-MOD
otherwise >ARGM-ADV >ARGM-ADV
be > >
privileged <ARG2 <ARG2
or < >
confidential < <
.  

If >>> >>>
you >ARG1 >ARG1
are >> >>
not <ARGM-NEG <ARGM-NEG
the > >
intended > >
recipient <ARG2 <ARG2
, >>> >>>
you >>ARG1 >>ARG1
are >> >>
hereby >ARGM-MNR >ARGM-MNR
notified  
that >> >>
you >>ARG0 >>ARG0
have > >
received <<ARG2 <<ARG2
this > >
transmittal <ARG1 <ARG1
in > >
error <ARGM-MNR <<ARGM-MNR
;  
any > >
review >>>>>ARG1 >>>ARG1
, > >
dissemination < <
, > >
distribution < <
or > >
copying < <
of > >
this > >
transmittal <<<<ARG1 <<<ARG1
is >> >>
strictly >ARGM-MNR >ARGM-MNR
prohibited  
.  

If >> >>
you >>ARG0 >>ARG0
have > >
received >>>ARGM-ADV >>>ARGM-ADV
this > >
transmittal <ARG1 <ARG1
and > >
/ > >
or > >
attachments < <
in > >
error <<ARGM-MNR <<ARGM-MNR
, >> >>
please >ARGM-DIS >ARGM-DIS
notify  
us <ARG1 <ARG1
immediately <ARGM-TMP <ARGM-TMP
by > >
reply <ARGM-MNR <ARGM-MNR
or < <
by < <
telephone < <
( > >
call < <
us <ARG1 <ARG1
collect <ARGM-MNR <<
at > >
+1 > <ARGM-LOC
212-848-8400 <ARGM-LOC <ARGM-LOC
)  <<<
and >> >>
immediately >ARGM-TMP >ARGM-TMP
delete  
this > >
message <ARG1 <ARG1
and >> >>
all >> >>
its >ARG1 >ARG1
attachments << <<
.  

Thank  
you <ARG1 <ARG1
. << <<

-  
TEXT.htm  
<<  
File  
:  
TEXT.htm  
>>  

I >>ARG0 >>ARG0
was > >
thinking  
of > >
converting <ARG1 <ARG1
it <ARG1 <ARG1
to > >
a > >
hover > >
vehicle <ARG2 <ARG2
.  

I >ARG0 >ARG0
might >ARGM-MOD >ARGM-MOD
just >ARGM-ADV >ARGM-ADV
sell  
the > >
car <ARG1 <ARG1
and > >
get << <<
you <ARG1 <ARG1
to > >
drive <ARG1 <ARG1
me <ARG1 <ARG1
around <ARGM-PRD <ARGM-DIR
all > >
winter <ARGM-TMP <ARGM-TMP
.  

How  
about  
skidoo  
skis  
for  
the  
front  
and  
tracks  
for  
the  
back  
..  

Lexus  
IS  
300  
.  

Not  
sure  
if >> >>
I >>>ARG0 >>>ARG0
am > >
going  
to > >
buy < <
17 > >
" <ARG1 >
or < >
16 < >
" < >
wheels < <ARG1
for > >
the > >
winter <ARGM-PRP <ARGM-TMP
.  

Jackass  
.  

You >>ARG1 >>ARG1
have >> >>
always >ARGM-TMP >ARGM-TMP
been > >
on > >
the > >
move <ARG2 <ARG2
seeking <<ARGM-ADV <ARGM-PRD
affectionate >ARGM-ADJ >ARGM-ADJ
, < <
satisfying < <
and < <
harmonious < <
relationships <ARG1 <ARG1
.  

Your > >
ultimate > >
goal >>ARG1 >>ARG1
has > >
been > >
the > >
realisation <ARG2 <ARG2
of >> >>
an >> >>
intimate >ARGM-ADJ >ARGM-ADJ
union <ARG1 <ARG1
in > >
which >R-ARGM-LOC >R-ARGM-LOC
there >> >>
could >ARGM-MOD >ARGM-MOD
be <ARGM-ADJ <ARGM-ADJ
love <ARG1 <ARG1
, >> >>
self >ARG1 >ARG1
- > >
sacrifice << <<
and << <<
mutual << <<
trust << <<
.  

It >>>ARG1 >>>ARG1
has >> >>
often >>ARGM-TMP >>ARGM-TMP
been > >
said  
that >>> >>>
" >>> >>>
True >ARGM-ADJ >ARGM-ADJ
love >ARG1 >ARG1
is > >
just > >
around > >
the > >
corner <<<C-ARG1 <<<ARG1
"  <
...  
and  
maybe  
...  
if >>> >>>
you >>ARG0 >>ARG0
have >> >>
n't >ARGM-NEG >ARGM-NEG
found  
it <ARG1 <ARG1
as > >
yet <ARGM-TMP <ARGM-TMP
-  
you  >
possibly  >
soon  >ARGM-TMP
will  
.  

In > >
the > >
past >>ARGM-TMP >>ARGM-TMP
there > >
have > >
been  
.. < <
and >>> >>>
maybe >ARGM-ADV >ARGM-ADV
there >> >>
still >ARGM-TMP >ARGM-TMP
are <<< <<<
many > >
things <<ARG1 <<ARG1
that >>>R-ARGM-MNR >>>R-ARG1
you >>>ARG0 >>>ARG0
have > >
had <<< <<
to > >
do < <
without <C-ARGM-MNR <C-ARG1
.  

You >>ARG0 >>ARG0
have >> >>
now >ARGM-TMP >ARGM-TMP
decided  
to > >
set <ARG1 <ARG1
your >ARG0 >ARG0
sights <ARG1 <ARG1
on > >
a > >
position <<ARG2 <ARG2
or < <
situation < <
that >R-ARG0 >R-ARG0
could >ARGM-MOD >ARGM-MOD
give <<< <<<
you <ARG2 <ARG2
greater > >
prestige <ARG1 <ARG1
and >>> >>>
which >R-ARG0 >R-ARG0
will >ARGM-MOD >ARGM-MOD
afford  
you <ARG2 <ARG2
considerable > >
self > >
esteem <ARG1 <ARG1
.  

You >ARG0 >ARG0
wear  
your > >
heart <ARG1 <ARG1
on > >
your > >
sleeve <ARGM-LOC <ARGM-LOC
... <<< <<<
and  
since >> >>
you >ARG1 >ARG1
are > >
an > >
emotional > >
person <ARG2 <ARG2
you >ARG1 >ARG1
are > >
apt <ARG2 <ARG2
to > >
give <C-ARG1 <ARG2
your > >
all <ARG1 <ARG1
... < <
heart < <
and < <
soul < <
... << <<
to > >
all > >
those <ARG2 <ARG2
that >R-ARG0 >R-ARG0
show << <<
you <ARG2 <ARG2
a >> >>
little >ARGM-ADJ >ARGM-EXT
affection <ARG1 <ARG1
...  
but > >
take >ARGM-LVB >ARGM-LVB
care <ARGM-PRR <ARGM-PRR
...  <<
it >> >>
would >ARGM-MOD >ARGM-MOD
appear  
that >>> >>>
you >>>ARG1 >>>ARG1
have >> >>
been >> >>
extremely >ARGM-EXT >ARGM-ADV
hurt <<<ARG1 <<<ARG1
in > >
the > >
past <ARGM-TMP <<ARGM-TMP
...  
and >> >>
you >ARG0 >ARG0
keep  
leaving <ARG2 <ARG2
yourself <ARG1 <ARG1
wide >ARGM-EXT >
open <ARG2 <ARG1
for > >
punishment <ARG2 <ARGM-PRP
..  

Whatever >>ARG1 >>ARG1
you >ARG0 >ARG0
strive >>ARGM-ADV >>ARG1
to > >
do <ARG1 <ARG1
, >>> >>>
something >ARG1 >ARG1
always >ARGM-TMP >ARGM-TMP
seems  
to > >
be > >
holding <<C-ARG1 <<C-ARG1
you <ARG1 <ARG1
back <C-V <ARG2
.  

There > >
is  
no > >
subterfuge <ARG1 <ARG1
in > >
you <ARGM-LOC <ARGM-LOC
. <<< <<<

You >ARG1 >ARG1
are > >
a > >
clear > >
thinker <ARG2 <ARG2
and  
all >ARG1 >ARG1
you >ARG0 >ARG0
demand << <<
from > >
life <ARG2 <ARG2
, << >>
in > >
a > >
relationship <ARGM-PRD >ARGM-ADV
, > >
is > >
a > >
partner <ARG2 <ARG2
whom >R-ARG1 >R-ARG1
you >ARG0 >ARG0
can >ARGM-MOD >ARGM-MOD
trust  
and  
with > >
whom >R-ARGM-COM >R-ARG2
you >ARG0 >ARG0
can >ARGM-MOD >ARGM-MOD
, >> >>>
together >ARGM-ADV >ARGM-MNR
, > >
develop  
a > >
foundation <ARG1 <ARG1
of < >
trust < <
based > >
on > >
understanding < <<ARGM-MNR
.  

You >ARG1 >ARG1
are > >
your > >
own > >
person <ARG2 <ARG2
... < <
and >> >>
you >ARG0 >ARG0
demand << <<
freedom <ARG1 <ARG1
of > >
thought < <
... < <<
to > >
follow < <ARGM-PRP
your >ARG0 >ARG0
own >ARGM-ADJ >ARGM-ADJ
convictions <ARG1 <ARG1
.  

You >>>ARG0 >ARG0
have >ARGM-LVB 
no >ARGM-NEG >ARGM-NEG
interest <ARGM-PRR <ARG1
in > >>
" > >>
two > >
- > >
timing <ARG2 <ARG2
" < <
and >>> >>>
all >ARG1 >ARG1
you >ARG0 >ARG0
seek << <<
is > >
sincerity <ARG2 <ARG2
and >> >>
" >> >>
straight >ARGM-ADJ >ARGM-MNR
- > >
dealing << <<
" < <
.  

You >ARG0 >ARG0
wish  
to > >
be > >
left <<ARG1 <<ARG1
in > >
peace <C-ARG1 <ARG2
... <<< <<<
no >ARGM-NEG >ARGM-NEG
more >ARGM-EXT >ARGM-ADJ
conflict  <<<
and >>> >>>
no >ARGM-NEG >ARGM-NEG
more >ARGM-EXT >ARGM-ADJ
differences <<< <<<
of > >
opinion <ARG3 <ARG1
...  

In > >
fact >>ARGM-ADV >>ARGM-ADV
you >>ARG0 >>ARG0
just >>ARGM-ADV >>ARGM-ADV
do >> >>
n't >ARGM-NEG >ARGM-NEG
want  
to > >
be > >
involved <<ARG1 <<ARG1
in > >
any > >
arguments <ARG2 <ARG2
of > >
any > >
shape <ARGM-ADJ <ARGM-ADJ
or < <
form < <
...  

All >ARG1 >ARG1
you >ARG0 >ARG0
want << <<
is  
for >> >>
" > >
them >ARG0 >ARG1
" < <
to > >
get <ARG2 <ARG2
on < <
with > >
it <ARG1 <ARG1
- << <<
and > >
to > >
leave << <<
you <ARG1 <ARG1
alone <ARG1 <ARG1
..  

John  
,  

sorry  
for >> >>
not >ARGM-NEG >ARGM-NEG
sending  
it <ARG1 <ARG1
to <ARG2 >
you <<< <ARG2
earlier <ARGM-TMP <ARGM-TMP
( >> >>
totally >ARGM-ADV >ARGM-EXT
forgot  
to > >
open <ARG1 <ARG1
my > >
outlook <ARG1 <ARG1
) <<< <<<
.  

Raw > >
data >ARG1 >ARG1
is > >
on > >
the > >
fisrt > >
tab <ARG2 <ARG2
of < <
the < <
file < <
to < <
the < <
right < <
. < <

Let  
me <ARG1 <ARG1
know <ARG1 <ARG1
if >> >>
you >>ARG0 >>ARG0
have <ARG1 <ARG1
any > >
questions <ARGM-PRR <ARGM-PRR
.  

Vladi  
.  

Hey  
Vladi  
,  

Do >>> >>>
you >ARG0 >ARG0
still >ARGM-TMP >ARGM-TMP
have  
the > >
historical > >
nymex > >
settle > >
file <ARG1 <ARG1
that >R-ARG1 >R-ARG1
you >ARG0 >ARG0
created <<< <<<
for >>> >>>
Lavo >ARG0 >ARG0
's < <
spread >ARG1 >ARG1
analysis <ARG3 <ARGM-PRP
?  

If > >
you > >
do >ARGM-ADV >ARGM-ADV
would >ARGM-MOD >ARGM-MOD
you >ARG0 >ARG0
send  
me <ARG2 <ARG2
a > >
copy <ARG1 <ARG1
? <<< <<<

Thanks  
. < <

John  

Attached  
is < >
a > >
new > >
link <<ARG1 <<ARG1
for < <
employees < <
unable < <
to > >
attend < <
the >> >>
all > >
- > >
employee >ARG0 >ARG0
meeting <ARG1 <ARG1
today <ARGM-TMP <ARGM-TMP
at > >
10 > >
a.m. <ARGM-TMP <ARGM-TMP
( < <
CDT < <
) < <
at > >
the > >
Hyatt > >
Regency > >
Houston <ARGM-LOC >
, < >
Imperial < >
Ballroom < <ARGM-LOC
.  

If >> >>
you >>ARG1 >>ARG1
are > >
located >ARGM-ADV >ARGM-ADV
in > >
London <ARGM-LOC <ARGM-LOC
, < <
Calgary < <
, < <
Toronto < <
, < <
Omaha < <
, < <
New < <
York < <
, < <
Portland < <
( < <
ENA < <
) < <
or < <
Houston < <
, >>> >>>
you >ARG0 >ARG0
can >ARGM-MOD >ARGM-MOD
access  
the > >
live > >
event <ARG1 <ARG1
at > >
http://home.enron.com/employeemeeting <ARGM-LOC <ARGM-LOC
. <<< <<<

Constance  >ARGM-DIS
,  >>

I >ARG1 >ARG1
was > >
on > >
vacation <ARG2 <ARG2
from > >
October <<ARGM-TMP <<ARGM-TMP
4th < <ARGM-TMP
to > >
October <<ARGM-TMP <ARGM-TMP
19th < <
and >>> >>>
I >>ARG0 >>ARG0
did >> >>
n't >ARGM-NEG >ARGM-NEG
submit  
my > >
timesheet <ARG1 <ARG1
yet <ARGM-TMP <ARGM-TMP
.  

I >ARG0 >ARG0
tried  
to > >
do <ARG1 <ARG1
it <ARG1 <ARG1
on > >
the > >
HRonline > >
web > >
- > >
site <ARGM-LOC <ARGM-LOC
, >>> >>>
but >>> >>>
the > >
procedure >ARG1 >ARG1
is >> >>
too >ARGM-EXT >ARGM-EXT
complicated <ARG2 <ARG2
.  

Is >> >>
it <ARG1 <ARG1
possible <ARG2 <ARG2
that >> >>
you >ARG0 >ARG0
or < <
somebody < <
else < <
in < <
the < <
HR < <
department < <
mark <ARG1 <<ARG1
the > >
vacation > >
time <ARG1 <ARG1
?  

I >ARG0 >ARG0
would >ARGM-MOD >ARGM-MOD
really >ARGM-ADV >ARGM-ADV
appreciate  
that <ARG1 <ARG1
. << <<

Thank  
you <ARG1 <ARG1
. << <<

Vladi  
Pimenov  
ext.  
37625  

"  
McGilloway  
,  
Vangie  
"  
<  
Vangie.McGilloway@powersrc.com  
>  

03/23/2001  
10:13  
AM  

Good  
Morning  
Debra  
-  

I >>ARG0 >>ARG0
have > >
attached  
a >> >>
revised >ARGM-PRD >ARGM-PRD
copy <ARG1 <<ARG1
of >> >>
the >> >>
GISB >ARG1 >ARG0
Agreement <ARG1 <ARG1
and >> >>
Special >ARGM-ADJ >ARGM-ADJ
Provisions << <<
for >> >>
your >ARG0 >ARG0
review <<<<ARGM-PRP <<ARGM-PRP
and > >
consideration < <
.  

I >ARG0 >ARG0
anticipate  
completing <ARG1 <ARG1
the > >
review <ARG1 <ARG1
of >> >>
the >> >>
Master >ARG1 >ARG1
Agreement > >
form <<ARG1 <<ARG1
and > >
submitting  <<<
comments <ARG1 <ARG1
to > >
you <<ARG2 <ARG2
by > >
Monday <<ARGM-TMP <<<ARGM-TMP
.  

In > >
addition >ARGM-ADV >ARGM-ADV
, >> >>
I >ARG0 >ARG0
received  
feedback <ARG1 <ARG1
from > >
our > >
Gas > >
Desk <ARG2 <ARG2
that >>> >>>
the > >
access >>ARG1 >>ARG1
to > >
the > >
Gas > >
segment <ARG1 <ARG1
of < <
Enron < <
On < <
- < <
Line < <
was > >
cut <<<C-ARG1 <<<<ARG1
off < <
to > >
CPS <ARG2 <ARGM-GOL
---  
do >> >>
you >ARG0 >ARG0
know  
who >ARG0 >ARG0
would >ARGM-MOD >ARGM-MOD
handle <ARG1 <ARG1
this <ARG1 <ARG1
at > >
Enron <ARGM-LOC <ARGM-LOC
that >ARG2 >>>
we >ARG0 >ARG0
can >ARGM-MOD >ARGM-MOD
speak  
to <C-ARG2 <C-ARG2
?  

Greatly >ARGM-ADV >ARGM-EXT
appreciate  
your > >
prompt > >
feedback <ARG1 <ARG1
to > >
this > >
inquiry < <
. << <<

I >ARG0 >ARG0
look  
forward < <
to > >
your > >
feedback <ARG1 <ARG1
on < <
the < <
GISB < <
